cert_id,jobid,certification_text,is_mandatory
8396,18945,CSSLP,0
8397,18945,Certified Ethical Hacker (CEH),0
8398,18954,AWS,0
8399,18954,Azure,0
8400,18954,Google Cloud Certified - Professional Cloud Architect,0
8401,18960,Cisco (CCNA/CCNP/CCIE),0
8402,18960,Cisco (CCNA/CCNP/CCIE),0
8403,18960,CCDA,0
8404,18960,CCDP,0
8405,18965,PRINCE2,1
8406,18965,PMP,1
8407,18965,CAPM,1
8408,18966,SANS GFCA,0
8409,18966,SANS GCTI,0
8410,18969,CPTM,0
8411,18969,ATD,0
8412,18971,AWS,0
8413,18971,GCP,0
8414,18976,ISTQB,0
8415,18976,ASQ,0
8416,18976,PMI,0
8417,18979,Microsoft (except Azure),1
8418,18980,ISACA (CISA/CISM/CRISC),0
8419,18980,Certified Ethical Hacker (CEH),0
8420,18980,ISACA (CISA/CISM/CRISC),0
8421,18980,ISC2 (CISSP/CCSP/SSCP),0
8422,18986,Cybersecurity Security,1
8423,18986,Computer Science,1
8424,18987,Certified Scrum Master (CSM),1
8425,19003,Cisco (CCNA/CCNP/CCIE),0
8426,19003,Cisco (CCNA/CCNP/CCIE),0
8427,19003,Cisco (CCNA/CCNP/CCIE),0
8428,19003,ISO27000LA,0
8429,19003,ISACA (CISA/CISM/CRISC),0
8430,19010,PRINCE2,0
8431,19010,PMBOK,0
8432,19010,MSP,0
8433,19010,ITIL,0
8434,19010,Agile,0
8435,19010,SDLC,0
8436,19014,TOGAF,0
8437,19014,AWS,0
8438,19017,Scrum Master Certification,1
8439,19023,Azure,0
8440,19023,Azure,0
8441,19029,ISC2 (CISSP/CCSP/SSCP),0
8442,19029,Certified Ethical Hacker (CEH),0
8443,19029,CompTIA (A+/Network+/Linux+/Security+),0
8444,19029,ISACA (CISA/CISM/CRISC),0
8445,19029,ISC2 (CISSP/CCSP/SSCP),0
8446,19029,ISACA (CISA/CISM/CRISC),0
8447,19038,White Card,1
8448,19038,First Aid & CPR,1
8449,19038,Driver’s Licence,1
8450,19038,Police Check,1
8451,19038,Traffic Management & Implementation Level 2,1
8452,19038,Working at Heights,0
8453,19038,Elevated Working Platform,0
8454,19041,AVIXA Certified Technology Specialist (CTS),1
8455,19041,CTS-I,0
8456,19041,CTS-D,0
8457,19050,Microsoft (except Azure),0
8458,19050,Microsoft (except Azure),0
8459,19050,Azure,0
8460,19050,Azure,0
8461,19050,Azure,0
8462,19051,Scrum,1
8463,19051,PMP,1
8464,19051,Change Management,1
8465,19051,ITIL,1
8466,19051,PRINCE2,1
8467,19051,SDLC,1
8468,19052,ISC2 (CISSP/CCSP/SSCP),0
8469,19052,GCIH,0
8470,19052,GCIA,0
8471,19055,ITIL,1
8472,19055,Incident Managers Practitioner Certificate,1
8473,19055,ITIL,1
8474,19057,PRINCE2,0
8475,19057,PMP,0
8476,19058,ISACA (CISA/CISM/CRISC),0
8477,19058,ISACA (CISA/CISM/CRISC),0
8478,19058,ISC2 (CISSP/CCSP/SSCP),0
8479,19058,ISACA (CISA/CISM/CRISC),0
8480,19069,PMP,1
8481,19071,Project Management,0
8482,19075,ISACA (CISA/CISM/CRISC),0
8483,19075,ISC2 (CISSP/CCSP/SSCP),0
8484,19075,CIA,0
8485,19075,ISACA (CISA/CISM/CRISC),0
8486,19075,ITIL,0
8487,19081,Salesforce,1
8488,19081,Salesforce,1
8489,19081,Salesforce,1
8490,19081,Salesforce,1
8491,19083,Salesforce,1
8492,19083,Salesforce,1
8493,19083,Salesforce,1
8494,19083,Salesforce,1
8495,19085,Salesforce,1
8496,19088,MS102,1
8497,19088,MD102,1
8498,19088,Azure,1
8499,19088,MS500,1
8500,19089,NV2 Security Clearance,1
8501,19089,TSPV Security Clearance,1
8502,19091,ISACA (CISA/CISM/CRISC),0
8503,19091,ISC2 (CISSP/CCSP/SSCP),0
8504,19091,ISACA (CISA/CISM/CRISC),0
8505,19091,ISACA (CISA/CISM/CRISC),0
8506,19091,GIAC,0
8507,19092,PMP,0
8508,19092,PRINCE2,0
8509,19092,Scrum Master,0
8510,19092,ICAgile,0
8511,19097,NV2 security clearance,1
8512,19097,Cisco (CCNA/CCNP/CCIE),0
8513,19105,Oracle Cloud Certification,0
8514,19105,PPSM Certifications,0
8515,19109,Azure,0
8516,19109,Azure,0
8517,19112,ISC2 (CISSP/CCSP/SSCP),1
8518,19112,ISACA (CISA/CISM/CRISC),1
8521,19113,Diploma of Training Design and Development,0
8522,19113,Certificate IV in Training and Assessment,0
8523,19116,Salesforce,0
8524,19118,ITIL,1
8525,19123,Salesforce,0
8526,19127,ISC2 (CISSP/CCSP/SSCP),1
8527,19127,ISACA (CISA/CISM/CRISC),1
8528,19128,Azure,1
8529,19128,Scaled Agile,0
8530,19128,Microsoft (except Azure),0
8531,19128,Microsoft (except Azure),0
8532,19128,Microsoft (except Azure),0
8533,19132,Salesforce,1
8534,19132,Salesforce,1
8535,19132,Salesforce,1
8536,19132,Salesforce,1
8537,19139,Diploma of Training Design and Development,0
8538,19139,Certificate IV in Training and Assessment,0
8539,19141,Azure,0
8540,19141,Azure,0
8541,19145,cloud-based solution architecture certification,0
8542,19150,PMP,0
8543,19150,CSM,0
8544,19150,ITIL,0
8545,19150,ISC2 (CISSP/CCSP/SSCP),0
8546,19150,Six Sigma,0
8547,19150,CITP,0
8548,19150,AWS,0
8549,19150,Azure,0
8551,19154,VMware,0
8552,19154,Cisco (CCNA/CCNP/CCIE),0
8553,19154,ITIL,0
8554,19164,Fortinet,1
8555,19164,Zscaler,1
8556,19164,Cisco (CCNA/CCNP/CCIE),1
8557,19164,PaloAlto,1
8559,19175,Hashicorp,0
8560,19181,PM Certification,0
8561,19184,Full Stack Web Developer skills,1
8562,19189,ITIL,0
8563,19194,Salesforce,1
8564,19194,Salesforce,1
8565,19195,RPEQ,0
8566,19195,Chartered Engineer,0
8567,19196,ISO 27001,1
8568,19199,Cisco (CCNA/CCNP/CCIE),0
8569,19199,Cisco (CCNA/CCNP/CCIE),0
8570,19201,Cisco (CCNA/CCNP/CCIE),0
8571,19201,Cisco (CCNA/CCNP/CCIE),0
8572,19201,Cisco (CCNA/CCNP/CCIE),0
8573,19209,Azure,1
8574,19214,ITIL,0
8575,19214,ISC2 (CISSP/CCSP/SSCP),0
8576,19217,AWS,0
8577,19217,Google Cloud Professional Data Engineer,0
8578,19223,Cornerstone,0
8579,19223,Power BI,0
8580,19227,ITIL,0
8581,19228,industry recognized certifications,0
8582,19231,MCP,0
8583,19231,Cisco (CCNA/CCNP/CCIE),0
8584,19235,ISACA (CISA/CISM/CRISC),0
8585,19235,ISC2 (CISSP/CCSP/SSCP),0
8586,19236,Windows,0
8587,19236,Hardware,0
8588,19236,Security,0
8589,19237,ISC2 (CISSP/CCSP/SSCP),0
8590,19237,ISACA (CISA/CISM/CRISC),0
8591,19237,ISACA (CISA/CISM/CRISC),0
8592,19248,MikroTik,0
8593,19250,Cisco (CCNA/CCNP/CCIE),1
8594,19250,ISC2 (CISSP/CCSP/SSCP),0
8595,19260,Microsoft (except Azure),1
8596,19261,NV1/Baseline Security Clearance,1
8597,19269,PMP,1
8598,19271,CompTIA (A+/Network+/Linux+/Security+),0
8599,19271,CompTIA (A+/Network+/Linux+/Security+),0
8600,19271,CompTIA (A+/Network+/Linux+/Security+),0
8601,19271,MCTS,0
8602,19274,CompTIA (A+/Network+/Linux+/Security+),0
8603,19274,LPIC,0
8604,19275,ISC2 (CISSP/CCSP/SSCP),1
8605,19275,ISACA (CISA/CISM/CRISC),1
8606,19275,ISC2 (CISSP/CCSP/SSCP),1
8607,19275,CCSK,1
8608,19279,Microsoft (except Azure),0
8609,19279,Microsoft (except Azure),0
8610,19279,ITIL,0
8611,19279,Microsoft (except Azure),0
8612,19279,MS Teams,0
8613,19279,Power platform,0
8614,19285,Cisco (CCNA/CCNP/CCIE),1
8615,19286,Cisco (CCNA/CCNP/CCIE),0
8616,19286,Cisco (CCNA/CCNP/CCIE),0
8617,19286,CCDP,0
8618,19286,Cisco (CCNA/CCNP/CCIE),0
8619,19286,ITIL,0
8620,19286,PMP,0
8621,19286,CITPM,0
8622,19286,ISC2 (CISSP/CCSP/SSCP),0
8623,19286,AWS,0
8624,19288,NV1/Baseline Clearance,1
8625,19291,Cisco (CCNA/CCNP/CCIE),1
8626,19292,Microsoft (except Azure),1
8627,19292,VCP,1
8628,19297,NV1/Baseline Security Clearance,1
8629,19301,PMP,0
8630,19304,Microsoft (except Azure),1
8631,19304,ITIL,0
8632,19309,ITIL,0
8633,19309,Certification in Configuration Manager & Intune,0
8634,19309,AVD certification,0
8635,19311,ITIL,1
8636,19313,"Certificate III in Disability, or Individual Support",1
8637,19313,First Aid,1
8638,19313,CPR,1
8639,19313,Manual Handling,1
8640,19313,Medication Administration training,1
8641,19313,NDIS workers Screening Checks,1
8642,19314,Microsoft (except Azure),0
8643,19317,ITIL,0
8644,19318,ITIL,1
8645,19321,Microsoft (except Azure),0
8646,19321,Microsoft (except Azure),0
8647,19321,ITIL,0
8648,19321,Microsoft (except Azure),0
8649,19321,Certification on MS Teams,0
8650,19321,Certification on Power platform,0
8651,19324,Cisco (CCNA/CCNP/CCIE),1
8652,19328,Azure,1
8653,19331,BABOK,0
8654,19331,IIBA Accredited,0
8655,19331,ICA Agile,0
8656,19333,RPEQ,0
8657,19333,CPEng,0
8658,19337,ISC2 (CISSP/CCSP/SSCP),1
8659,19337,ISC2 (CISSP/CCSP/SSCP),1
8660,19337,Cisco (CCNA/CCNP/CCIE),1
8661,19337,Azure,1
8662,19338,ISC2 (CISSP/CCSP/SSCP),1
8663,19338,ISC2 (CISSP/CCSP/SSCP),1
8664,19338,Cisco (CCNA/CCNP/CCIE),1
8665,19339,ISC2 (CISSP/CCSP/SSCP),1
8666,19339,ISC2 (CISSP/CCSP/SSCP),1
8667,19339,Cisco (CCNA/CCNP/CCIE),1
8668,19340,AVD,1
8669,19340,ITIL,0
8670,19340,Certification in Configuration Manager & Intune,0
8671,19343,CompTIA (A+/Network+/Linux+/Security+),1
8673,19343,Cisco (CCNA/CCNP/CCIE),1
8674,19349,ATD,0
8675,19349,CDCP,0
8676,19349,Chartered Engineering Electrical or MVAC,0
8677,19356,Cisco (CCNA/CCNP/CCIE),0
8678,19356,Cisco (CCNA/CCNP/CCIE),0
8679,19360,ITIL,1
8680,19362,PCI DSS Professional,1
8681,19362,Internal Security Assessor (ISA),1
8682,19362,Qualified Security Assessor (QSA),1
8683,19362,ISO 27001,0
8684,19362,ISACA (CISA/CISM/CRISC),0
8685,19362,ISACA (CISA/CISM/CRISC),0
8686,19367,JLPT N1,1
8687,19369,Microsoft (except Azure),1
8688,19369,Microsoft (except Azure),1
8689,19369,Microsoft (except Azure),1
8690,19372,PMP,0
8691,19372,PRINCE2,0
8692,19372,Certified ScrumMaster (CSM),0
8693,19372,PMI,0
8694,19376,Dell Boomi Certified Professional,0
8695,19378,Fortinet,1
8696,19378,Zscaler,1
8697,19378,Cisco (CCNA/CCNP/CCIE),1
8698,19378,Palo Alto,1
8699,19379,ISC2 (CISSP/CCSP/SSCP),0
8700,19379,ISACA (CISA/CISM/CRISC),0
8701,19379,Certified Ethical Hacker (CEH),0
8702,19379,GIAC,0
8703,19379,CompTIA (A+/Network+/Linux+/Security+),0
8704,19385,AWS,1
8705,19385,Azure,1
8707,19386,Cisco (CCNA/CCNP/CCIE),0
8708,19394,Six Sigma,0
8709,19394,COPC,0
8710,19407,PMP,0
8712,19408,Linux,0
8713,19408,Cisco (CCNA/CCNP/CCIE),0
8714,19410,ISC2 (CISSP/CCSP/SSCP),1
8715,19410,SABSA,1
8716,19413,PMP,0
8717,19413,PRINCE2,0
8718,19413,Agile,0
8719,19416,PRINCE2,0
8720,19420,QA Testing Certification,1
8721,19421,ITIL,0
8722,19421,Certification in Configuration Manager & Intune,0
8723,19421,AVD certification,0
8724,19424,Microsoft (except Azure),1
8725,19425,Microsoft (except Azure),1
8726,19426,Construction White Card,1
8727,19426,Azure,1
8728,19426,Telstra safety induction,1
8729,19426,Optus safety induction,1
8730,19426,VHA/TPG safety induction,1
8731,19434,JLPT Passer,0
8732,19436,Oracle Cloud Certification,0
8733,19436,PPSM Certifications,0
8734,19440,IIBA certification,0
8735,19459,ECE license,0
8736,19459,IT Network Certifications,0
8737,19465,Boomi,1
8738,19468,ISTQB,1
8739,19469,ITIL,0
8740,19484,Microsoft (except Azure),0
8741,19485,CPP,0
8742,19485,PSP,0
8743,19485,ISC2 (CISSP/CCSP/SSCP),0
8744,19489,Microsoft (except Azure),1
8745,19490,AWS,1
8746,19494,TOGAF,0
8747,19494,Zachman Framework,0
8748,19496,AWS,0
8749,19496,ITIL,0
8750,19498,Chartered with ICE / IStructE,1
8751,19504,Cisco (CCNA/CCNP/CCIE),0
8752,19504,Azure,0
8753,19504,VMware,0
8754,19504,VMCE (Veeam),0
8755,19504,Certified Ethical Hacker (CEH),0
8756,19506,OffSec (OSCP),1
8757,19506,CREST Certified Tester (CCT),1
8758,19512,Matillion & Snowflake certification,0
8759,19513,PMP,0
8760,19513,ITIL,0
8761,19518,Registered Professional Librarian,1
8762,19519,ITIL,1
8763,19519,SRE,1
8764,19519,DevOps,1
8765,19519,PMP,0
8766,19519,Lean,0
8767,19519,Six Sigma,0
8768,19519,Agile methodologies,0
8769,19537,ITIL,1
8770,19544,TOGAF,0
8771,19550,Google Compatibility Test Suite (CTS),1
8772,19554,ISACA (CISA/CISM/CRISC),1
8773,19554,ISACA (CISA/CISM/CRISC),1
8774,19554,ISACA (CISA/CISM/CRISC),1
8775,19554,ISC2 (CISSP/CCSP/SSCP),1
8776,19555,PRINCE2,0
8777,19555,PMP,0
8778,19555,IPMA,0
8780,19558,Cisco (CCNA/CCNP/CCIE),1
8781,19558,VMware,1
8782,19568,Microsoft (except Azure),1
8783,19568,ITIL,1
8784,19568,VMware,0
8785,19572,SuccessFactors certification,0
8786,19573,Cisco (CCNA/CCNP/CCIE),0
8787,19576,L1/L2 and/or L3 Certification,1
8788,19579,Azure,1
8789,19579,Microsoft (except Azure),1
8790,19585,Microsoft (except Azure),0
8791,19585,ITIL,0
8792,19589,Azure,0
8793,19589,Cybersecurity Architect Expert,0
8794,19593,AGSVA Security Clearance,1
8795,19601,Oracle Cloud Certification,0
8796,19601,PPSM Certifications,0
8797,19603,ISACA (CISA/CISM/CRISC),0
8798,19603,ISC2 (CISSP/CCSP/SSCP),0
8799,19603,Certified Ethical Hacker (CEH),0
8800,19609,ITIL,1
8801,19612,IIBA,0
8802,19614,PMP,0
8803,19614,Scrum Master,0
8804,19616,AGSVA Clearance,1
8805,19625,PMP,0
8806,19625,CAPM,0
8807,19625,PRINCE2,0
8808,19631,SAP,1
8809,19645,Cisco (CCNA/CCNP/CCIE),0
8810,19645,MCP,0
8811,19645,Microsoft (except Azure),0
8812,19647,Construction White Card,1
8813,19649,Cisco (CCNA/CCNP/CCIE),0
8814,19649,CompTIA (A+/Network+/Linux+/Security+),0
8815,19653,Azure,0
8816,19653,SharePoint,0
8817,19653,AI,0
8818,19653,Data,0
8819,19653,Power Platform,0
8820,19654,ISACA (CISA/CISM/CRISC),0
8821,19654,ISACA (CISA/CISM/CRISC),0
8822,19654,ISC2 (CISSP/CCSP/SSCP),0
8823,19654,ECF,0
8824,19655,ITIL,0
8825,19660,Cisco (CCNA/CCNP/CCIE),0
8826,19668,PMP,0
8827,19668,PRINCE2,0
8828,19670,ISACA (CISA/CISM/CRISC),0
8829,19670,ISC2 (CISSP/CCSP/SSCP),0
8830,19670,ISACA (CISA/CISM/CRISC),0
8831,19675,Certified IT Asset Manager,0
8832,19675,Certified Software Asset Manager,0
8833,19686,PMP,0
8834,19686,PRINCE2,0
8835,19686,Certified ScrumMaster (CSM),0
8836,19686,PMI,0
8837,19714,ITIL,0
8838,19746,Cisco (CCNA/CCNP/CCIE),1
8839,19746,Cisco (CCNA/CCNP/CCIE),0
8840,19748,PMP,0
8841,19748,PMI,0
8842,19751,Commissioning Certification,0
8843,19751,OSHA 30,0
8844,19751,NFPA-70E,0
8845,19751,PMP,0
8846,19764,Six Sigma,1
8847,19767,Azure,0
8848,19767,SharePoint,0
8849,19767,Power Platform,0
8850,19770,Cisco (CCNA/CCNP/CCIE),0
8851,19770,CompTIA (A+/Network+/Linux+/Security+),0
8852,19770,ISC2 (CISSP/CCSP/SSCP),0
8853,19788,Cisco (CCNA/CCNP/CCIE),0
8854,19788,Microsoft (except Azure),0
8855,19797,ADKAR,0
8856,19797,Kotter,0
8857,19797,Prosci,0
8858,19797,ACMP,0
8859,19800,Oracle Certified expert in PeopleSoft PeopleTools (version 8.58 or above),1
8860,19800,Oracle Certified expert in PeopleSoft HCM (version 9.2 or above),1
8861,19802,HubSpot certifications,0
8862,19810,OffSec (OSCP),1
8863,19810,OSCE,1
8864,19810,OSEE,1
8865,19810,GPEN,1
8866,19810,CREST,1
8867,19820,Agile certification,0
8868,19822,NBN Enable tickets,0
8869,19829,NV1,0
8870,19829,NV2,0
8871,19837,OCA/OCP,0
8872,19841,ISC2 (CISSP/CCSP/SSCP),0
8873,19841,ISACA (CISA/CISM/CRISC),0
8874,19857,ISO 27001,0
8875,19857,ISO 27001,0
8876,19862,Certificate of Registration of Electrical Worker (Grade:A/B),1
8877,19874,ITIL,1
8878,19883,SAP,1
8879,19887,SAP,0
8880,19887,PMP,0
8881,19899,ISC2 (CISSP/CCSP/SSCP),0
8882,19899,ISACA (CISA/CISM/CRISC),0
8883,19899,ISC2 (CISSP/CCSP/SSCP),0
8884,19899,ISACA (CISA/CISM/CRISC),0
8885,19899,Microsoft (except Azure),0
8886,19899,Microsoft (except Azure),0
8887,19899,Microsoft (except Azure),0
8888,19899,IAPP Certified Privacy Professional,0
8889,19899,ISO 27001,0
8890,19905,Splunk professional certs,0
8891,19921,ISO 27001,0
8892,19934,CompTIA (A+/Network+/Linux+/Security+),0
8893,19934,ISC2 (CISSP/CCSP/SSCP),0
8894,19937,Network certification,1
8895,19941,Cisco (CCNA/CCNP/CCIE),0
8896,19941,AWS,0
8898,19945,Cisco (CCNA/CCNP/CCIE),0
8899,19947,PMP,0
8900,19962,Agile Certified,0
8901,19963,SQL Certified System Administrator/DBA,1
8902,19963,Certified Oracle/JD Edwards CNC Consultant/Administrator,1
8903,19976,PMP,0
8904,19976,PRINCE2,0
8905,19984,NBN Co. Enable,1
8906,19984,Construction White Card,1
8907,19984,Asbestos Awareness,1
8908,19984,Enter & Work in Confined Spaces,1
8909,19984,ACMA Open Cabler’s Licence,1
8910,19989,Prosci,0
8911,19989,CCMP,0
8912,19990,Cisco (CCNA/CCNP/CCIE),1
8913,19990,HCIP,1
8914,19993,Cisco (CCNA/CCNP/CCIE),1
8915,19996,Azure,0
8916,19996,Microsoft (except Azure),0
8917,19997,SABSA,1
8918,19997,ISC^2,1
8919,20021,PMP,0
8920,20025,Cisco (CCNA/CCNP/CCIE),0
8921,20042,CBAP,0
8922,20042,CCBA,0
8923,20052,Relevant DevOps certification,1
8924,20052,Agile related certification,1
8925,20052,Cloud platforms and services certification,1
8926,20053,Cisco (CCNA/CCNP/CCIE),1
8927,20074,ITIL,1
8928,20079,Cisco (CCNA/CCNP/CCIE),0
8929,20079,Cisco (CCNA/CCNP/CCIE),0
8930,20079,Fortinet Certified,0
8931,20086,PMP,1
8932,20090,ISO 27001,1
8933,20116,F5 401,1
8934,20116,F5 402,1
8935,20119,ISC2 (CISSP/CCSP/SSCP),1
8936,20119,ISACA (CISA/CISM/CRISC),1
8937,20125,Certified Scrum Product Owner (CSPO),0
8938,20132,Cisco (CCNA/CCNP/CCIE),0
8940,20132,Linux,0
8941,20137,Project Management Professional certification,0
8942,20138,PMP,0
8943,20138,PRINCE2,0
8944,20138,LSS (DMAIC),0
8945,20140,PMP,0
8946,20140,PRINCE2,0
8947,20142,ITIL,0
8948,20160,Microsoft (except Azure),1
8949,20168,Microsoft (except Azure),1
8950,20168,Power Platform,1
8951,20170,ITIL,0
8952,20170,Microsoft (except Azure),0
8953,20173,Cisco (CCNA/CCNP/CCIE),0
8954,20178,Cisco (CCNA/CCNP/CCIE),0
8955,20178,Microsoft (except Azure),0
8956,20186,Azure,0
8957,20187,Relevant Virtual Desktop Infrastructure qualification,1
8958,20189,PMP,0
8959,20189,Scrum Master,0
8960,20190,ISTQB,0
8961,20190,ISPE/ECA GAMP5 training or certification,0
8962,20190,Veeva certification,0
8963,20190,Azure,0
8964,20190,SAFe Agile Foundation,0
8965,20195,PMP,0
8966,20198,Cisco (CCNA/CCNP/CCIE),1
8967,20198,Cisco (CCNA/CCNP/CCIE),1
8968,20211,ISC2 (CISSP/CCSP/SSCP),0
8969,20211,ISACA (CISA/CISM/CRISC),0
8970,20215,PMI,0
8971,20215,PRINCE2,0
8972,20226,PRINCE2,1
8973,20239,PMP,0
8974,20244,ITIL,1
8975,20246,ISTQB,0
8976,20250,PMP,0
8977,20262,Certificate IV in Training and Assessment,0
8978,20262,Diploma in Training Design and Development,0
8979,20263,SAP,1
8980,20271,Cisco (CCNA/CCNP/CCIE),0
8981,20271,Cisco (CCNA/CCNP/CCIE),0
8982,20271,Cisco (CCNA/CCNP/CCIE),0
8983,20274,PMP,1
8984,20274,Agile Certification,1
8985,20281,POM,1
8986,20287,Cisco (CCNA/CCNP/CCIE),0
8988,20287,Linux,0
8989,20289,Project Management qualified,1
8990,20305,ITIL,1
8991,20317,Veritas,0
8992,20317,DELLEMC,0
8993,20317,NetApp,0
8994,20317,HPE,0
8995,20317,Veeam,0
8996,20321,Offensive Security certifications or equivalent,1
8997,20322,CompTIA (A+/Network+/Linux+/Security+),0
8998,20322,GIAC,0
8999,20322,ISC2 (CISSP/CCSP/SSCP),0
9000,20323,ISC2 (CISSP/CCSP/SSCP),0
9001,20323,Certified Ethical Hacker (CEH),0
9002,20324,Okta,1
9003,20324,Okta,1
9004,20324,Okta,1
9005,20324,Okta,1
9006,20329,SAP,0
9007,20329,Oracle Certified Professional,0
9008,20333,ITIL,1
9009,20333,OSA,0
9010,20335,PMP,0
9011,20335,CSMP,0
9012,20338,SAP,1
9014,20350,CompTIA (A+/Network+/Linux+/Security+),0
9015,20365,SAP,0
9016,20367,Microsoft (except Azure),0
9017,20367,VMware,0
9018,20368,SAP,0
9020,20371,CompTIA (A+/Network+/Linux+/Security+),0
9021,20377,Relevant Technology Certifications,0
9022,20381,CompTIA (A+/Network+/Linux+/Security+),0
9023,20381,CC,0
9024,20381,GSEC,0
9025,20381,ISC2 (CISSP/CCSP/SSCP),0
9026,20381,Certified Ethical Hacker (CEH),0
9027,20381,CompTIA (A+/Network+/Linux+/Security+),0
9028,20381,ISC2 (CISSP/CCSP/SSCP),0
9029,20381,ISACA (CISA/CISM/CRISC),0
9030,20381,OffSec (OSCP),0
9031,20388,SAP,1
9032,20394,ITIL,0
9033,20396,Okta,1
9034,20396,Okta,1
9035,20396,Okta,1
9036,20396,Okta,1
9037,20402,PRINCE2,1
9038,20402,PMP,1
9039,20408,PMP,0
9040,20408,Six Sigma,0
9041,20409,PMP,0
9042,20410,Solutions Architect Expert certificate,0
9043,20414,AWS,1
9044,20414,PMP,0
9045,20414,Scrum,0
9046,20414,Agile,0
9047,20416,Microsoft (except Azure),0
9048,20417,CompTIA (A+/Network+/Linux+/Security+),0
9049,20417,Microsoft (except Azure),0
9050,20417,TESDA NC II,0
9051,20417,ITIL,0
9052,20429,Associate Cloud Certification,0
9053,20436,CPD,1
9054,20436,CPA,0
9055,20441,CompTIA (A+/Network+/Linux+/Security+),1
9056,20449,ISC2 (CISSP/CCSP/SSCP),0
9057,20449,ISACA (CISA/CISM/CRISC),0
9058,20449,ISACA (CISA/CISM/CRISC),0
9059,20450,Salesforce,0
9060,20451,ISC2 (CISSP/CCSP/SSCP),0
9061,20451,ISACA (CISA/CISM/CRISC),0
9062,20451,CompTIA (A+/Network+/Linux+/Security+),0
9063,20451,Imperva,0
9064,20451,Carbon Black,0
9065,20466,ISACA (CISA/CISM/CRISC),0
9066,20466,ISC2 (CISSP/CCSP/SSCP),0
9067,20466,CompTIA (A+/Network+/Linux+/Security+),0
9068,20467,Red Hat (RHCSA/RHCE/RHCA),0
9069,20468,SOC2,0
9070,20468,ISO,0
9071,20483,CompTIA (A+/Network+/Linux+/Security+),1
9072,20483,CompTIA (A+/Network+/Linux+/Security+),1
9073,20483,CompTIA (A+/Network+/Linux+/Security+),1
9074,20483,3cx Basic Certified Engineer,1
9075,20483,CompTIA (A+/Network+/Linux+/Security+),0
9076,20483,ISC2 (CISSP/CCSP/SSCP),0
9077,20483,ISACA (CISA/CISM/CRISC),0
9078,20486,Cisco (CCNA/CCNP/CCIE),0
9079,20502,GCIH,0
9080,20502,ISC2 (CISSP/CCSP/SSCP),0
9081,20502,Certified Ethical Hacker (CEH),0
9082,20521,pengawas pemasangan dan pembangunan PLTS,1
9083,20524,ISACA (CISA/CISM/CRISC),1
9084,20524,ISACA (CISA/CISM/CRISC),1
9085,20524,ISC2 (CISSP/CCSP/SSCP),1
9086,20524,ISO 27001,1
9087,20530,IT Infrastructure,1
9088,20530,ISO 27001,1
9089,20541,ISACA (CISA/CISM/CRISC),0
9090,20544,PMP,1
9091,20544,PSM,1
9092,20544,PRINCE2,1
9093,20546,Checkpoint,0
9094,20546,Fortigate,0
9095,20546,Cisco (CCNA/CCNP/CCIE),0
9096,20549,PMP,0
9097,20549,Agile/Scrum master,0
9098,20550,IT Security,0
9099,20550,GRC,0
9100,20556,ITIL,1
9101,20556,TOGAF Practitioner,1
9102,20562,SAP,0
9103,20567,ISACA (CISA/CISM/CRISC),0
9104,20567,ISACA (CISA/CISM/CRISC),0
9105,20567,ISACA (CISA/CISM/CRISC),0
9106,20567,Certified Ethical Hacker (CEH),0
9107,20567,ISC2 (CISSP/CCSP/SSCP),0
9108,20567,ISC2 (CISSP/CCSP/SSCP),0
9109,20568,Cisco (CCNA/CCNP/CCIE),0
9110,20568,PMP,0
9111,20576,ISC2 (CISSP/CCSP/SSCP),0
9112,20576,ISACA (CISA/CISM/CRISC),0
9113,20576,Certified Ethical Hacker (CEH),0
9114,20576,GIAC,0
9115,20576,Cybersecurity Incident Handling,0
9116,20583,GCP Certs,0
9117,20601,TOGAF,0
9118,20601,Java,0
9119,20601,AWS,0
9120,20611,Six Sigma,0
9121,20611,Lean Manufacturing,0
9122,20614,Cisco (CCNA/CCNP/CCIE),0
9123,20623,CPRE,0
9124,20627,Azure,1
9125,20627,Azure,0
9126,20627,Azure,0
9127,20633,ITIL,0
9128,20639,IT Cert,1
9129,20640,Salesforce,1
9130,20643,Cisco (CCNA/CCNP/CCIE),1
9132,20643,Certified IP Engineer,1
9133,20643,Certified IP Routing or IP Switched Network,1
9134,20643,Certified Wireless Expert,1
9135,20643,Certified Packet Analysis,1
9136,20643,ITIL,1
9137,20645,Certification in automation systems or related technologies,0
9138,20648,ISACA (CISA/CISM/CRISC),1
9139,20648,Certified Public Accountant (CPA),1
9140,20653,Electrical Worker Certificate (Grade A),0
9141,20656,VMware,0
9142,20656,Red Hat (RHCSA/RHCE/RHCA),0
9143,20656,Microsoft (except Azure),0
9144,20656,Microsoft (except Azure),0
9145,20656,Microsoft (except Azure),0
9146,20656,IBM,0
9147,20661,Microsoft (except Azure),0
9148,20661,VMware,0
9149,20664,ITIL,0
9151,20668,Cisco (CCNA/CCNP/CCIE),0
9152,20668,ISC2 (CISSP/CCSP/SSCP),0
9153,20675,Cisco (CCNA/CCNP/CCIE),0
9154,20683,Cisco (CCNA/CCNP/CCIE),0
9155,20683,Cisco (CCNA/CCNP/CCIE),0
9156,20684,ISACA (CISA/CISM/CRISC),1
9157,20685,Cisco (CCNA/CCNP/CCIE),0
9158,20685,AWS,0
9159,20685,AWS,0
